,Scabiosa lucida,Sesleria albicans,Prunella grandiflora,Carex sempervirens,Avenula pubescens,Carex montana,Gentiana asclepiadea,Campanula rotundifolia,Calamagrostis epigejos,Festuca rubra,Rhinanthus glacialis,Polygaloides chamaebuxus,Serratula tinctoria,Festuca filiformis,Agrostis canina,Bromus erectus,Daucus carota,Carex panicea,Trifolium pratense,Vincetoxicum hirundinaria,Ranunculus acris,Filipendula vulgaris,Amelanchier ovalis,Convolvulus arvensis,Epipactis palustris,Leontodon incanus,Koeleria pyramidata,Trisetum flavescens,Briza media,Trollius europaeus,Carex leporina,Agrimonia eupatoria,Dactylis glomerata,Polygala vulgaris,Buphthalmum salicifolium,Arrhenatherum elatius,Frangula alnus,Thesium rostratum,Heracleum sphondylium,Pinus sylvestris,Festuca ovina,Peucedanum cervaria,Sanguisorba officinalis,Hypochaeris radicata,Carex arenaria,Cerastium semidecandrum,Luzula campestris,Polygonatum odoratum,Carlina acaulis,Gladiolus palustris,Poa pratensis,Holcus lanatus,Angelica sylvestris,Agrostis capillaris,Lotus corniculatus,Equisetum palustre,Carex flacca,Vicia cracca,Hypericum perforatum,Trifolium montanum,Thymus praecox,Pimpinella saxifraga,Rubus caesius,Dactylorhiza incarnata,Aira praecox,Cirsium tuberosum,Gymnadenia conopsea,Platanthera bifolia,Carex nigra,Siler montanum,Pilosella officinarum,Crataegus monogyna,Potentilla erecta,Teucrium montanum,Phragmites australis,Molinia caerulea,Erica arborea,Galium verum,Globularia nudicaulis,Tofieldia calyculata,Plantago lanceolata,Hippocrepis comosa,Danthonia decumbens,Leucanthemum vulgare,Ranunculus polyanthemos,Galium mollugo,Juncus effusus,Betonica officinalis,Schoenus ferrugineus,Centaurea jacea,Carex humilis,Quercus robur,Galium anisophyllon,Senecio sylvaticus,Allium carinatum,Helictochloa pratensis,Viola hirta,Calluna vulgaris,Plantago major,Brachypodium rupestre
Aira praecox,0.1258308212755783,0.1330008202651819,0.16918479916318335,0.1295315033302713,0.9259800525415977,0.11813858646646676,0.25142193028378745,0.21749729309333574,0.9883829839760919,0.9804710792936194,0.19754440586617553,0.12450741734084958,0.5259708533146148,0.9316061659679732,0.9637558334006874,0.19093214647393647,0.7121872908292833,0.6992768097724075,0.9039153651531071,0.44457387881433286,0.9286545518145342,0.15171253932436288,0.06476527827993064,0.8793039542036575,0.8489199330296509,0.0358995444403749,0.14973055546438102,0.8158976159928473,0.7068591118585049,0.3194185214920227,0.9344229794009347,0.9440079685938202,0.8917263947459786,0.6671246948249434,0.12533271268314103,0.8630102325257437,0.6118785211384868,0.050021410884057586,0.8480633776728322,0.6917819454978142,0.9532775992777003,0.08414523517460766,0.7997286897577801,0.9075680603803501,0.9924538381442426,0.9962535852865683,0.9894962377296569,0.03696437593457287,0.045050659576721566,0.18365329570353586,0.8854271360927987,0.9376826898922778,0.963512680787975,0.9807331373373891,0.8216575596435662,0.9846817982637157,0.778893452609223,0.9655748068470056,0.7191060051668653,0.18509671789780657,0.22172772858517292,0.9531949466170044,0.9902465725883911,0.9244864917393351,0.0,0.23361188049722076,0.21055290432262186,0.614200733904544,0.9692719656962793,0.051273291994469665,0.9359507415702941,0.9684786733813228,0.7059090736877109,0.08631537386787082,0.9578232752774642,0.6051841183114419,0.13834632549840878,0.8233745528186376,0.09109351587993064,0.2275818032305209,0.9475626308182074,0.10652542408636492,0.5343327638696298,0.9584564013125745,0.6739578558994823,0.9821687825711017,0.9317457300536732,0.42719551503817926,0.2945171911828873,0.8245775997112804,0.07312680778352759,0.9267307941242482,0.09283972568856068,0.9949668394503711,0.18033432912527028,0.2033698544476689,0.5413361371083547,0.5911053428314067,0.80037314454521,0.22418559509310798
Cirsium tuberosum,0.981948230342057,0.9792324594695343,0.9930334440913288,0.9829845384269134,0.524114836887393,0.9740184890230129,0.9964022267494813,0.9972179312426711,0.16837477096271825,0.2401913801571971,0.9925888964483635,0.9739163245825271,0.9290660022311066,0.3920836673659597,0.4223216801198561,0.9918273522983706,0.0368812487670153,0.7883909036284188,0.1195896573917884,0.9652455014952559,0.12399872464081274,0.9892927962448178,0.9294262149952995,0.14780791045834754,0.6646433797447793,0.8215314632974177,0.9845973090867507,0.0536412894126536,0.828568101520581,0.9749149650818498,0.1020741373453141,0.11111137508586645,0.1403206920867694,0.8618310442529309,0.9773895593703842,0.08808307369674657,0.8877460854538496,0.9113066150316597,0.09664247882207631,0.8415316010231422,0.23256951456402544,0.9507222918921697,0.727133872070116,0.10392126780901749,0.17458592658521807,0.2575200127452826,0.17157545498682425,0.8778424278615592,0.8798177647881793,0.9959956785373739,0.0867269567743523,0.1289150056168103,0.3894897370646585,0.28472178018718336,0.7118000887033871,0.255833573002218,0.7655548417626082,0.16232993569628051,0.03458414621959285,0.9730610670708547,0.9998014623890678,0.4515830686188885,0.26002132319548693,0.5173653986113741,0.23361188049722076,0.0,0.963759761963215,0.865180346035989,0.40489406479618173,0.911088747124977,0.31746715790517216,0.2389444015356533,0.8002480321473046,0.957611718579487,0.4363115974647159,0.8874967259866663,0.9746392069244988,0.712163407449926,0.9417474276125427,0.9983461494494764,0.1909529814003711,0.9642326243007812,0.8731856617147257,0.3552864740841741,0.8564349705250541,0.2749167296273817,0.110467813084202,0.9571029883718236,0.991292394106207,0.709902212873282,0.9267597590027896,0.5094048579997555,0.9536103299153689,0.25253645863652613,0.9766214252164064,0.9805265354764915,0.9252257364208913,0.9058276684453878,0.07285210579075695,0.9983904077034584
Gymnadenia conopsea,0.9410519465237573,0.9088253281752509,0.9705875290537188,0.9319989363932432,0.5264879515126248,0.9578872815102993,0.9405359833995377,0.9796104577007289,0.13959166832630013,0.22272185693206972,0.9854402239237937,0.8976651547634202,0.9155053858543303,0.3889017665592037,0.4204508566654551,0.9849236741864894,0.019039097122112186,0.8031462748580801,0.09550942459408965,0.934719865605545,0.0981206092256815,0.9648557886281376,0.8371816586130046,0.12862326800473528,0.6668879633899177,0.6552791412958872,0.9752288519482715,0.030388362958430677,0.8153174266091403,0.9846893540908523,0.07239068055432,0.08144217889476717,0.1195066922403863,0.8405748258995932,0.9088098683251283,0.06392164749123543,0.8751139844223457,0.8337253620438249,0.0743365039396961,0.8257826561119009,0.21674585730604284,0.8683675423611854,0.728153721840444,0.07768771623185133,0.14517865062123006,0.23601722533057407,0.14304667060403922,0.8134126106474409,0.863671113590771,0.9704137293479279,0.060623612107856245,0.1026916060242569,0.3844397317757882,0.2716005752715578,0.6930409566906525,0.2395177119340017,0.7531792529333072,0.13719756275889305,0.016595662119007325,0.997198371927308,0.9658743632234571,0.45071257647951973,0.24338179664117335,0.5224798152444153,0.21055290432262186,0.963759761963215,0.0,0.8706816519382264,0.4020470426658866,0.817779072368511,0.3083227117025021,0.22254377030889327,0.8074143680248344,0.9122303479076801,0.43460634195997905,0.8790125403575118,0.8926556595665478,0.6970771263069817,0.8374564916516528,0.9769721789919401,0.1713120772037999,0.9556908072800417,0.8999455186030999,0.34804777003254983,0.8367538135794531,0.26076057765582994,0.08244269938061186,0.9540402144867095,0.9312697307708132,0.6940872833517533,0.8170688006172818,0.5146293840050339,0.9450020524832611,0.229882455133082,0.9951515989249965,0.9965861285902936,0.8662316632493049,0.8537250053965979,0.05151582858670487,0.9481435290166562
Platanthera bifolia,0.7700043685806965,0.7595478736365425,0.8227775237233701,0.7688567878787346,0.8498548537366358,0.7701207020643895,0.8616137103738947,0.8639499563172757,0.5271882401705731,0.5970493386057398,0.8528662424614424,0.7461753644834085,0.9886143707543067,0.7819916161853758,0.77876151795845,0.8475651125442982,0.24025809621139024,0.9904215403678183,0.42224796606684467,0.9619512434196554,0.438613714658595,0.8052405815298103,0.6535585669939682,0.4452095717838641,0.9329112990434171,0.5240202201755826,0.8085988200281748,0.2993161003162177,0.9884708896083225,0.9331312618399057,0.41463389799032874,0.43083068916993306,0.44183293941708424,0.9898420940353385,0.7529190616248215,0.3656751126822653,0.9963817721770288,0.6298305829249063,0.3715061835554207,0.9898456724649569,0.5713432879812841,0.6917329408170854,0.9626421154382052,0.40415372332401106,0.5395090504864671,0.6466534568835214,0.5317144082689877,0.5949152244044534,0.6257094768665024,0.8340172062778424,0.3724286487413672,0.4488921870826154,0.7359135980312294,0.6437856756922824,0.9275315688847808,0.6169380097344517,0.9662867510160003,0.5028018884296154,0.2380072862553796,0.8492352621964697,0.858589408708863,0.7954366991261895,0.6266408593749512,0.8547830453188652,0.614200733904544,0.865180346035989,0.8706816519382264,0.0,0.7695443843215447,0.6255272501763084,0.6443306874578897,0.5872990386763624,0.9917722025737837,0.7144091254172465,0.783295561376303,0.9976783871838305,0.7548897673783944,0.9339649411526152,0.6829835894057874,0.8693069741929172,0.5243767101823354,0.7562471059885921,0.9926115949492706,0.6963592037977671,0.9900621726706356,0.6348090296320664,0.42348820498635753,0.9703851993965477,0.8805619975098158,0.9313609477959707,0.6537093289760812,0.8510297280237352,0.7352513061311169,0.6427613780488811,0.8443741959184264,0.8633854763604615,0.9509020786529317,0.9626174264518917,0.3229333621960612,0.8492976229205704
Carex nigra,0.2830380000547497,0.2826751989489446,0.3395326825003863,0.2846627813701135,0.9891918639447824,0.2797380503557351,0.41558270377113693,0.3942183079620297,0.9317601788770363,0.960386779661081,0.3757904883347686,0.270674462725287,0.6883549783425142,0.9697273728906214,0.9994086946353214,0.3685427651016815,0.6571885486271654,0.840186077432421,0.8520463639507696,0.6096440993803053,0.8707128338220071,0.31873204181923614,0.18832690185236395,0.8491602135955797,0.9467329547224023,0.12220289695046188,0.3204658530857499,0.7401854932494857,0.8391239568223131,0.5069008793923534,0.8562208459302227,0.8692300538430859,0.8548298842343962,0.8046100135702923,0.2741899675042714,0.8037557890959152,0.7619691806848786,0.1687427649445332,0.7998517884110061,0.8263500431863969,0.9377755958043114,0.21805402093422785,0.9129522954085982,0.843640899961916,0.9365793059587655,0.9749585734496308,0.9341992198025961,0.14753339838773774,0.16954339474306931,0.3548803374614367,0.816229754608963,0.8794558652270753,0.9905963163858592,0.9756448885866014,0.9216028744219414,0.9689496375539872,0.8944879045347098,0.9163193737201588,0.6573645387744291,0.37037097974241495,0.39329072651258906,0.9968684721598784,0.9742690326708684,0.9883607084699036,0.9692719656962793,0.40489406479618173,0.4020470426658866,0.7695443843215447,0.0,0.16748691996939025,0.9494250456857057,0.9513167853677581,0.8437869422968889,0.2304132272613393,0.997286228296222,0.7577417455408014,0.2847633893619309,0.9245801823558365,0.2201900905984723,0.40368594763208077,0.9177389584547445,0.2662570370386613,0.7084104207088291,0.9777905208192712,0.8107005713355351,0.9735722587299513,0.8626274139626797,0.6041513046552668,0.45640588160786044,0.9250071508628872,0.19502666092710125,0.9889782496857866,0.2474652194417413,0.971668016772156,0.3634910604603936,0.3887747864249045,0.6821120403891724,0.7283159523164404,0.750616420198052,0.38995113933566156
Siler montanum,0.9634289862455457,0.9715758043161838,0.929697996203354,0.9676491747495843,0.27623558556775957,0.9446431526643001,0.9133651625390585,0.9015484385694538,0.026299346503546126,0.06804667888870118,0.8989862388660114,0.9755583255612741,0.7280229059662487,0.12686936609652752,0.18574069527289902,0.9019382345509229,0.0013835843949807271,0.523158071208468,0.01850253355188985,0.7992378433074678,0.01788970564485839,0.939460447707468,0.9980802831109679,0.03438927228193009,0.41229266377416096,0.9325303924085543,0.9242704014470055,0.002460651073678742,0.6023214371046863,0.8068414284931301,0.00920157571150251,0.011279293570995875,0.02917734281322449,0.6486309715979598,0.9748326220460874,0.009643656553365116,0.6710878254452987,0.997240429340803,0.01351653045952153,0.6195666663094708,0.07168034563486099,0.9925380981739672,0.4765229893621642,0.012163010774180241,0.026975533417668028,0.058960461140368174,0.027413619368872832,0.9818841680586862,0.9391044900466963,0.9259513848877128,0.007990437898903628,0.018893094665915915,0.1730782698761394,0.0950972883132671,0.4942614075025738,0.07558579317330477,0.535430532125048,0.029643180946331293,0.0010035328017483308,0.8565370917721806,0.9150072159682497,0.2153861997285773,0.07514399285992164,0.2588097342557232,0.051273291994469665,0.911088747124977,0.817779072368511,0.6255272501763084,0.16748691996939025,0.0,0.13545160423859698,0.07136731595271859,0.546118126517445,0.9795119404013315,0.20304631443708496,0.6669109352997654,0.968238014938317,0.4885364166538806,0.9825541591763135,0.9006142115341852,0.04806945701255553,0.9396350282611069,0.6188789279169485,0.1535250719176577,0.640750931960315,0.08832043105275017,0.012388160212276641,0.7677463303293951,0.8939596326105101,0.48767313769519677,0.9884746139733124,0.24962638807287094,0.9429992450711356,0.05521075676266793,0.8691026652963543,0.8612289933149431,0.766115602597653,0.7334747100371531,0.007654047261004553,0.9240794051351202
Pilosella officinarum,0.2209934611497214,0.22197437784798135,0.2637442528476685,0.2226473030611587,0.9325901730682581,0.21757961472760376,0.3290669160432918,0.30680255008258456,0.9328760514688198,0.9815461609619254,0.291190475658376,0.21290440305296304,0.5708121789996209,0.8541682635795188,0.9553545151463643,0.28545339522040014,0.8325484958544609,0.7134272696326521,0.9497244049748286,0.4997499454559609,0.9470214672165914,0.24768539307681567,0.15084952291586726,0.965569115624693,0.8653832013393195,0.10167469785878766,0.2482521823244143,0.8638016684277953,0.7399875098583921,0.39643374919432156,0.9098690595033575,0.9177938689592371,0.9635918198458121,0.705240182396154,0.2153027201309785,0.9230111708565908,0.6483619858828654,0.13627965700984798,0.9324505436854476,0.7265930153565521,0.9917141763263775,0.1729156520123676,0.8187657134193045,0.9324230834581619,0.9242160336728047,0.9183724816324776,0.933838779133588,0.12059985577412506,0.1361224362621017,0.27602738355926937,0.9152221915310277,0.9478537593752249,0.9828180831217083,0.9853080134924057,0.8767348555217095,0.9802047615926404,0.8145184482049977,0.9597749861831141,0.8219769392527119,0.28468814277443916,0.307661988054081,0.958711874552147,0.9738311955554215,0.913265320009254,0.9359507415702941,0.31746715790517216,0.3083227117025021,0.6443306874578897,0.9494250456857057,0.13545160423859698,0.0,0.9883112431655702,0.7247033429462693,0.1814413184235865,0.962907796590884,0.6408632997835761,0.224212285599745,0.8711975179184916,0.174978215189818,0.3148500033009019,0.9818394810119527,0.20721903099982392,0.571950825700784,0.9939633877646018,0.7111801981281676,0.9838937117190184,0.9285668568726154,0.4852162802817919,0.36548375037139086,0.8742754474899709,0.15602390697720195,0.9115157506770227,0.19324349903275104,0.9111399683757863,0.2797543112330823,0.29959835352452163,0.5933271812093344,0.6421855412563161,0.9048586731247792,0.3067113475401775
Crataegus monogyna,0.14352109827688356,0.14777133291302125,0.18308013136726722,0.14611554721592615,0.9167342111274589,0.13825959639051008,0.2538897357511749,0.22573372237971415,0.9741146570084689,0.9984764215963572,0.2088609221511815,0.13976864163858577,0.5068256182951542,0.862029846848459,0.9530966037028401,0.20309490078587228,0.8449473061013806,0.665930978206334,0.9707773748228505,0.4314035999800763,0.9763313251475297,0.1675674082316296,0.08433753606612202,0.9666331265596135,0.8341008660627304,0.05082952096172174,0.1667824325070209,0.898394314047221,0.6909699847485526,0.3160858554676393,0.9554811904904369,0.9621325075453631,0.9715321877932025,0.6526877373799177,0.14109399214377122,0.9452589306197948,0.591372697713446,0.07105826174724691,0.9436104519569063,0.6761795139462997,0.9983676986433935,0.10299136901020195,0.7808895127634873,0.9634197651138275,0.9669161477314874,0.9491714498594358,0.9745818271814598,0.05831876248784314,0.06883493820896161,0.19559025683143233,0.9481123876387783,0.9788133239643813,0.9775781897609526,0.9956698232338471,0.8344275397377444,0.9965912557352334,0.7714929623254867,0.9898230867425342,0.8422299727029311,0.19979383670246625,0.22857319096221942,0.9504399582983752,0.9927015409495102,0.9009537228235553,0.9684786733813228,0.2389444015356533,0.22254377030889327,0.5872990386763624,0.9513167853677581,0.07136731595271859,0.9883112431655702,0.0,0.6772355861612473,0.10748745160046708,0.9563112904502057,0.5832054745168219,0.15160466599353484,0.8304871258828119,0.10754595683258189,0.23438261309930605,0.995421498966013,0.12824057589410942,0.5067270463429581,0.987661333005057,0.6591932143459861,0.9962214327537623,0.9667967659775877,0.41279253686562056,0.29277043056611074,0.8333364438820035,0.09077406653454197,0.9006131986968999,0.11570744389074297,0.9434118947987332,0.19532160188713876,0.21524112263103606,0.5344155103011684,0.5853147985017976,0.9132248881994853,0.22986895809036764
Potentilla erecta,0.6938163091503258,0.6841980408102013,0.7510331150709558,0.6929297769117905,0.9087950155302756,0.6939424611604136,0.7988089087331842,0.7976393978529903,0.6231959508337056,0.6877239138263256,0.7847547300235939,0.6702326541732826,0.9641512567407557,0.852177695647282,0.8510403685855584,0.7787361105989441,0.32115747646307585,0.9990694908826168,0.5158011187719603,0.9245914168638413,0.5337314773271039,0.7317050231368014,0.5741991260123608,0.5348483174841918,0.9701212256950648,0.4505894727058992,0.7354200232219054,0.38808048127415073,0.9940870512858375,0.8812141343943262,0.5107012541191646,0.5272423298689458,0.5330886720705548,0.987736157193591,0.6768289220881495,0.4575924495312264,0.9855720571604583,0.5503106284820363,0.46184651639875585,0.992503968869233,0.6606254904026753,0.6129184308420611,0.9883895386465463,0.49869512642906555,0.635107281901689,0.7355923127585179,0.6275854044589766,0.5168019148833808,0.5487170753217944,0.7636967737900238,0.46596504344524275,0.544373424817289,0.8117754112095218,0.7306716264062838,0.9577408119814991,0.7065759758938821,0.9861797552024286,0.5982143724720458,0.3192244487913767,0.7818482117314812,0.792315241685251,0.8641371543590177,0.7162273852768442,0.9138547315805219,0.7059090736877109,0.8002480321473046,0.8074143680248344,0.9917722025737837,0.8437869422968889,0.546118126517445,0.7247033429462693,0.6772355861612473,0.0,0.6354934632947825,0.8539124986313091,0.9861731403755991,0.680488475927948,0.9642215250045778,0.6056954245200926,0.804028266667173,0.616519256691044,0.6795780883266119,0.974994231456902,0.7751476112400595,0.9892563213780551,0.7226503814078885,0.51932479479223,0.9322486180540595,0.8231434190557064,0.962000872414264,0.5755437273088874,0.9110192434110251,0.6578146553122948,0.731837450110035,0.7760034356859263,0.7974035203162129,0.9280444543162901,0.9474237992498248,0.41045590973083257,0.7832195454769166
Teucrium montanum,0.9944083415322942,0.9844757634588476,0.9789919953151766,0.9925659892959139,0.3494128079863578,0.9910616712582645,0.9483995780825747,0.9591440901801819,0.04874220545625074,0.10449982207153075,0.9617901757542942,0.9834111857025937,0.8031645970572827,0.19287085580707622,0.2499115584181375,0.9642326311956352,0.003661934212225697,0.6177644507225443,0.03358557529447313,0.8610166518065391,0.033315216969018055,0.9852184791134424,0.982855039146135,0.05511712888561413,0.4927527864097648,0.864754456498767,0.9800285184304166,0.0062857440101664,0.6777559977691745,0.8905296718264124,0.01980211712071604,0.023473564167704443,0.04842736521220748,0.7191755418923448,0.9876993071445342,0.019247387240584134,0.7476984368268579,0.9861213193510647,0.02505586386086444,0.6935530159653713,0.10658941769133888,0.9886680817694693,0.5589092481742624,0.02400619889394566,0.05034858702947599,0.09854621356194383,0.05047735583537251,0.9735575626196071,0.9674162501355884,0.9747822782492571,0.016856235465592458,0.035088505876311515,0.23063992274407305,0.13888558636072776,0.5601859941997253,0.11476255481511914,0.6092086916158942,0.05185688927079839,0.002866153593888428,0.9398753911334689,0.9620316127899324,0.28144679487276014,0.11514906785498692,0.33481668324618674,0.08631537386787082,0.957611718579487,0.9122303479076801,0.7144091254172465,0.2304132272613393,0.9795119404013315,0.1814413184235865,0.10748745160046708,0.6354934632947825,0.0,0.2674450843460137,0.7463051301583614,0.9745966750097513,0.5574013643792727,0.9668016297278585,0.9565654982805033,0.07596848694188886,0.9892595665105656,0.7215985655947942,0.205788846731091,0.7122945047718134,0.13059270404729972,0.02491150127925628,0.8474573732690202,0.9292811241538771,0.5558216274684029,0.9651231402681706,0.3254949154937817,0.9899239062201206,0.09374955477097262,0.9479655056241912,0.9407031563821409,0.8107849304701715,0.7831842874976017,0.01530740897129206,0.9605405228923323
